inspection_id,date,school_id,has_electricity,has_drinking_water,has_functional_toilet,has_boundary_wall,has_playground,inspector_name,remarks,school_id_clean,date_clean,has_electricity_clean,has_drinking_water_clean,has_functional_toilet_clean,has_boundary_wall_clean,has_playground_clean,infrastructure_deficit_index
INSP01464,11-11-2025,SCH0070,Haan,haan,True,Functional,Haan,Dakshesh Memon,Good condition,SCH0070,,True,True,True,True,True,0.0
INSP00272,2025-10-25,S0239,Functional,Yes,True,False,True,Jasmit Sampath,No remarks,SCH0239,,True,True,True,False,True,0.14285714285714285
INSP00697,01-21-2026,SCH-0010,H,H,N,Hai,Nahi,Parth Natt,No remarks,SCH0010,,,,False,True,False,0.2857142857142857
INSP00756,24/10/2025,sch0489,,haan,Functional,False,False,Suhani Baral,Toilets locked,SCH0489,,,True,True,False,False,0.2857142857142857
INSP00245,2026-02-22,SCH0474,True,True,False,Kharab,False,Rudra Jha,Good condition,SCH0474,,True,True,False,False,False,0.42857142857142855
INSP02956,10-15-2025,sch_0368,True,Yes,False,Hai,0,Quincy Bath,No remarks,SCH0368,,True,True,False,True,False,0.2857142857142857
INSP00477,26.05.2025,0505,Nahi hai,1,True,Available,,Manya Mani,Toilets locked,SCH0505,,,True,True,,,0.0
INSP02011,2025/07/05,SCH-0120,H,1,True,Available,Haan,Varsha Gupta,Average,SCH0120,2025-07-05,,True,True,,True,0.0
INSP01922,06-02-2025,sch_0228,True,1,True,True,Working,,Needs repair,SCH0228,,True,True,True,True,True,0.0
INSP00814,06/03/2026,SCH0221,Hai,,True,Hai,True,Ayushman Parmar,Good condition,SCH0221,,True,,True,True,True,0.0
INSP01872,2025-10-06,SCH0184,True,1,haan,False,True,Ekanta Bose,Needs repair,SCH0184,,True,True,True,False,True,0.14285714285714285
INSP02669,2026-01-11,SCH0505,0,False,True,True,False,Harinakshi Contractor,Good condition,SCH0505,,False,False,True,True,False,0.42857142857142855
INSP02926,09-25-2025,SCH-0064,Nahi,True,H,Available,Y,,Needs repair,SCH0064,,False,True,,,True,0.14285714285714285
INSP02176,22.02.2026,0155,True,Available,1,1,False,Netra Sule,No remarks,SCH0155,,True,,True,True,False,0.14285714285714285
INSP01165,2025-08-21,sch0463,No,True,True,na,H,,Toilets locked,SCH0463,,False,True,True,,,0.14285714285714285
INSP02289,03-25-2026,sch_0210,Yes,True,Available,Functional,Yes,Chandresh Mahal,Needs repair,SCH0210,,True,True,,True,True,0.0
INSP00251,09.04.2025,SCH0554,True,Y,False,Yes,Y,Laban Saini,Toilets locked,SCH0554,,True,True,False,True,True,0.14285714285714285
INSP00414,17.03.2026,0401,True,Haan,Yes,N,False,Ekapad Sibal,Toilets locked,SCH0401,,True,True,True,False,False,0.2857142857142857
INSP00546,2025/06/09,sch_0219,Yes,Functional,True,,N,,Good condition,SCH0219,2025-06-09,True,True,True,,False,0.14285714285714285
INSP01194,21/07/2025,SCH0231,H,Hai,Nahi hai,True,True,Pranav Sagar,Average,SCH0231,,,True,,True,True,0.0
INSP00739,12-Apr-2025,S0583,False,True,H,Working,Y,Sai Issac,Good condition,SCH0583,,False,True,,True,True,0.14285714285714285
INSP00311,2025-11-22,SCH0143,N,Yes,True,Haan,True,Divya Sankaran,,SCH0143,,False,True,True,True,True,0.14285714285714285
INSP01375,29.09.2025,SCH0310,True,True,,Haan,True,Ojas Mohanty,No remarks,SCH0310,,True,True,,True,True,0.0
INSP00894,14/10/2025,SCH-0347,H,True,True,False,Hai,Sarthak Dey,Good condition,SCH0347,,,True,True,False,True,0.14285714285714285
INSP01132,22.10.2025,SCH0317,Working,Haan,Y,Available,False,Akshay Magar,Average,SCH0317,,True,True,True,,False,0.14285714285714285
INSP01450,12-07-2025,SCH-0147,H,True,False,na,No,Lakshmi Mandal,Needs repair,SCH0147,,,True,False,,False,0.2857142857142857
INSP02112,28-Sep-2025,sch_0265,False,1,Y,Hai,True,Jhalak Vig,Toilets locked,SCH0265,,False,True,True,True,True,0.14285714285714285
INSP00016,05-16-2025,SCH0028,Functional,True,Yes,Haan,Yes,Nidhi Kadakia,Good condition,SCH0028,,True,True,True,True,True,0.0
INSP02109,2025-07-21,S0122,True,,Functional,False,1,Nirja Bassi,Toilets locked,SCH0122,,True,,True,False,True,0.14285714285714285
INSP00722,09/06/2025,S0212,True,haan,True,Y,True,,Needs repair,SCH0212,,True,True,True,True,True,0.0
INSP01421,2025/04/08,SCH-0352,True,False,True,Nahi,N,Diya Guha,Average,SCH0352,2025-04-08,True,False,True,False,False,0.42857142857142855
INSP02770,2026-01-14,0119,Hai,True,True,na,False,Yamini Agate,Toilets locked,SCH0119,,True,True,True,,False,0.14285714285714285
INSP00982,2025-07-31,SCH-0128,False,,True,0,False,Aarini Atwal,No remarks,SCH0128,,False,,True,False,False,0.42857142857142855
INSP02219,05-23-2025,SCH-0159,Hai,True,Y,False,True,Ekbal Bakshi,Average,SCH0159,,True,True,True,False,True,0.14285714285714285
INSP01540,21.07.2025,SCH0559,,True,0,True,True,Faqid Kapur,Needs repair,SCH0559,,,True,False,True,True,0.14285714285714285
INSP02662,03/02/2026,sch_0122,Working,True,1,N,False,Janya Joshi,Needs repair,SCH0122,,True,True,True,False,False,0.2857142857142857
INSP01551,2025/06/20,SCH0096,na,True,True,False,True,Ekavir Mallick,Needs repair,SCH0096,2025-06-20,,True,True,False,True,0.14285714285714285
INSP02548,2025-05-31,SCH0033,N,True,False,Hai,haan,Odika Nori,,SCH0033,,False,True,False,True,True,0.2857142857142857
INSP00364,10-22-2025,sch0100,True,True,True,True,True,Aachal Toor,No remarks,SCH0100,,True,True,True,True,True,0.0
INSP00983,26.01.2026,sch_0584,Functional,Hai,True,True,False,Ridhi Pathak,Toilets locked,SCH0584,,True,True,True,True,False,0.14285714285714285
INSP00183,2025-04-01,SCH0257,True,True,1,False,Available,Meghana Chowdhury,,SCH0257,,True,True,True,False,,0.14285714285714285
INSP00986,2025-10-28,SCH0122,,,Hai,False,Broken,Yatan Prabhu,Needs repair,SCH0122,,,,True,False,False,0.2857142857142857
INSP01271,12-29-2025,SCH0557,True,True,N,True,False,Onkar Behl,Toilets locked,SCH0557,,True,True,False,True,False,0.2857142857142857
INSP01195,2026/03/26,SCH0070,haan,Functional,True,1,False,Yashasvi Ahluwalia,Good condition,SCH0070,2026-03-26,True,True,True,True,False,0.14285714285714285
INSP01974,10-14-2025,SCH0275,haan,True,,False,True,Bahadurjit Mallick,Average,SCH0275,,True,True,,False,True,0.14285714285714285
INSP01870,2025/07/23,SCH-0173,Working,Y,True,False,0,,No remarks,SCH0173,2025-07-23,True,True,True,False,False,0.2857142857142857
INSP01122,05/12/2025,SCH0157,True,True,na,Nahi,False,,Good condition,SCH0157,,True,True,,False,False,0.2857142857142857
INSP00188,18-Apr-2025,sch_0509,True,True,Hai,na,Kharab,Ekansh Dayal,No remarks,SCH0509,,True,True,True,,False,0.14285714285714285
INSP00620,18.06.2025,sch0368,True,True,True,False,No,Timothy Balasubramanian,Toilets locked,SCH0368,,True,True,True,False,False,0.2857142857142857
INSP02899,02/05/2025,S0154,False,1,True,Yes,False,Urvashi Barad,,SCH0154,,False,True,True,True,False,0.2857142857142857
INSP01176,13-Jun-2025,sch_0345,False,True,True,haan,Yes,Yug Parsa,,SCH0345,,False,True,True,True,True,0.14285714285714285
INSP01183,03-Sep-2025,SCH0133,True,True,Yes,Functional,1,Zilmil Doshi,Average,SCH0133,,True,True,True,True,True,0.0
INSP02508,2025/04/19,SCH0566,Haan,True,True,,Nahi hai,Tanay Sahota,No remarks,SCH0566,2025-04-19,True,True,True,,,0.0
INSP02320,10.11.2025,SCH0277,No,Working,True,True,Yes,Ati Sama,Good condition,SCH0277,,False,True,True,True,True,0.14285714285714285
INSP00615,20/07/2025,SCH0372,H,Functional,Yes,Under Repair,Yes,Nandini Golla,Good condition,SCH0372,,,True,True,,True,0.0
INSP01514,10/09/2025,SCH-0402,No,Functional,True,Nahi,True,Vivaan Bhattacharyya,Average,SCH0402,,False,True,True,False,True,0.2857142857142857
INSP01467,28/12/2025,SCH0368,True,,Available,Y,False,,Average,SCH0368,,True,,,True,False,0.14285714285714285
INSP00402,31.08.2025,S0357,True,Hai,True,Haan,False,Siddharth Sethi,Average,SCH0357,,True,True,True,True,False,0.14285714285714285
INSP00995,2026-01-14,SCH0031,True,False,haan,Broken,Nahi,Rajata Dhaliwal,Toilets locked,SCH0031,,True,False,True,False,False,0.42857142857142855
INSP00935,22.02.2026,S0364,False,False,True,True,True,Ronith Gole,Average,SCH0364,,False,False,True,True,True,0.2857142857142857
INSP00372,24.05.2025,S0315,True,Haan,Haan,True,No,,Needs repair,SCH0315,,True,True,True,True,False,0.14285714285714285
INSP02091,2025-06-13,0199,True,True,True,False,False,,No remarks,SCH0199,,True,True,True,False,False,0.2857142857142857
INSP02284,2025-08-04,SCH0556,True,haan,H,False,True,Samesh Gulati,Good condition,SCH0556,,True,True,,False,True,0.14285714285714285
INSP00594,20-Mar-2026,SCH0203,Yes,Y,Hai,Working,Yes,Raghav Chaudhuri,Toilets locked,SCH0203,,True,True,True,True,True,0.0
INSP02829,2025-07-12,sch0491,True,na,True,True,False,Januja Pal,,SCH0491,,True,,True,True,False,0.14285714285714285
INSP00727,2025-11-09,SCH0022,True,True,True,True,1,Unni Sama,No remarks,SCH0022,,True,True,True,True,True,0.0
INSP00827,29-Jun-2025,SCH-0080,,Haan,H,Kharab,True,Aditya Vyas,No remarks,SCH0080,,,True,,False,True,0.14285714285714285
INSP01869,2025/09/01,SCH0394,Working,Haan,,,True,Yash Nadig,Needs repair,SCH0394,2025-09-01,True,True,,,True,0.0
INSP00688,19.12.2025,SCH0141,Yes,Y,True,False,Nahi hai,Rayaan Sundaram,No remarks,SCH0141,,True,True,True,False,,0.14285714285714285
INSP02335,2025/10/26,SCH0107,Hai,True,Available,Hai,False,Faqid Amble,Average,SCH0107,2025-10-26,True,True,,True,False,0.14285714285714285
INSP00137,04-17-2025,sch_0237,Functional,Available,False,True,0,Leela Mangal,Toilets locked,SCH0237,,True,,False,True,False,0.2857142857142857
INSP02577,01.03.2026,SCH-0184,1,1,True,False,True,,Average,SCH0184,,True,True,True,False,True,0.14285714285714285
INSP00629,2026/02/26,SCH-0035,True,True,Hai,Y,False,,Good condition,SCH0035,2026-02-26,True,True,True,True,False,0.14285714285714285
INSP00335,2026/03/29,SCH-0248,False,Y,Nahi,Working,False,Christopher Yadav,Good condition,SCH0248,2026-03-29,False,True,False,True,False,0.42857142857142855
INSP01806,24/11/2025,SCH-0102,True,na,True,Hai,True,Aadhya Lad,Toilets locked,SCH0102,,True,,True,True,True,0.0
INSP00391,2025-08-16,sch0600,Kharab,Y,1,Hai,False,Forum Shetty,No remarks,SCH0600,,False,True,True,True,False,0.2857142857142857
INSP02934,14.03.2026,SCH-0535,True,H,False,No,N,,Average,SCH0535,,True,,False,False,False,0.42857142857142855
INSP01110,2025/07/20,SCH-0391,True,True,True,False,Nahi,Adya Gara,Good condition,SCH0391,2025-07-20,True,True,True,False,False,0.2857142857142857
INSP01938,20/12/2025,SCH0150,haan,Yes,H,False,False,Arin Nagi,,SCH0150,,True,True,,False,False,0.2857142857142857
INSP01818,26-Jun-2025,SCH0211,Yes,Yes,Y,Yes,No,Krisha Sabharwal,Average,SCH0211,,True,True,True,True,False,0.14285714285714285
INSP02838,12-07-2025,S0170,False,Y,,Nahi hai,N,Divya Bhalla,Needs repair,SCH0170,,False,True,,,False,0.2857142857142857
INSP00711,2025-12-26,SCH-0513,True,No,Yes,True,No,,Average,SCH0513,,True,False,True,True,False,0.2857142857142857
INSP01040,2025-08-27,sch0348,Haan,Working,haan,True,True,,Toilets locked,SCH0348,,True,True,True,True,True,0.0
INSP02072,06-26-2025,0032,True,True,H,False,Hai,Warjas Doshi,Good condition,SCH0032,,True,True,,False,True,0.14285714285714285
INSP02874,24-Jul-2025,SCH0443,Haan,True,Y,Broken,False,Bhavika Om,Toilets locked,SCH0443,,True,True,True,False,False,0.2857142857142857
INSP02729,25.09.2025,SCH0355,Y,True,Hai,,False,Ganga Shere,Toilets locked,SCH0355,,True,True,True,,False,0.14285714285714285
INSP01562,04-08-2025,SCH0372,True,True,False,na,,Pooja Gill,Toilets locked,SCH0372,,True,True,False,,,0.14285714285714285
INSP02898,25/11/2025,sch_0095,Y,False,Working,na,False,Max Dewan,Good condition,SCH0095,,True,False,True,,False,0.2857142857142857
INSP01595,26.07.2025,SCH-0538,,True,Hai,True,,Ira Bala,Good condition,SCH0538,,,True,True,True,,0.0
INSP02991,23-Nov-2025,SCH-0205,Yes,,False,False,Functional,Avi Vig,No remarks,SCH0205,,True,,False,False,True,0.2857142857142857
INSP02652,2025-04-22,SCH-0019,True,False,Hai,Working,Y,Ayush Mangat,,SCH0019,,True,False,True,True,True,0.14285714285714285
INSP01113,17/07/2025,S0319,1,True,Functional,True,,,Toilets locked,SCH0319,,True,True,True,True,,0.0
INSP00466,2026/01/16,sch_0397,True,True,,Y,1,Ojas Behl,,SCH0397,2026-01-16,True,True,,True,True,0.0
INSP01561,05-01-2025,0306,False,1,True,No,na,Gautam Sahota,Needs repair,SCH0306,,False,True,True,False,,0.2857142857142857
INSP01224,02-18-2026,SCH0144,Y,True,False,True,No,Forum Minhas,,SCH0144,,True,True,False,True,False,0.2857142857142857
INSP02111,15-Apr-2025,SCH0214,,Available,True,True,True,Radha Prabhu,,SCH0214,,,,True,True,True,0.0
INSP02133,12-Jan-2026,SCH0367,Available,False,True,Under Repair,Nahi,Krishna Viswanathan,Toilets locked,SCH0367,,,False,True,,False,0.2857142857142857
INSP02472,02-Dec-2025,sch_0430,True,1,Nahi,1,True,Wakeeta Dey,,SCH0430,,True,True,False,True,True,0.14285714285714285
INSP01509,15/10/2025,SCH0292,haan,na,True,na,True,,Good condition,SCH0292,,True,,True,,True,0.0
INSP02716,2026-01-09,sch0120,True,True,True,False,,,No remarks,SCH0120,,True,True,True,False,,0.14285714285714285
INSP01105,06-05-2025,SCH0153,True,False,Working,True,Hai,Dalbir Sur,Average,SCH0153,,True,False,True,True,True,0.14285714285714285
INSP00661,28.08.2025,sch0276,Y,Y,True,False,True,Bhavika Venkataraman,Good condition,SCH0276,,True,True,True,False,True,0.14285714285714285
INSP01270,2025/11/11,SCH0056,True,Available,True,True,Yes,Jeevika Gola,Good condition,SCH0056,2025-11-11,True,,True,True,True,0.0
INSP00339,2025/08/15,SCH0493,False,Working,Y,True,Not Available,Maanav Luthra,No remarks,SCH0493,2025-08-15,False,True,True,True,,0.14285714285714285
INSP00216,03-Aug-2025,SCH-0545,,False,Nahi hai,True,False,Mohammed Varghese,,SCH0545,,,False,,True,False,0.2857142857142857
INSP01616,06-09-2025,SCH0081,True,Nahi,H,N,1,Nisha Wason,,SCH0081,,True,False,,False,True,0.2857142857142857
INSP01342,31-Mar-2026,sch_0330,Yes,Haan,1,True,False,Jatin Date,,SCH0330,,True,True,True,True,False,0.14285714285714285
INSP02646,06-Sep-2025,0226,False,Y,haan,No,Broken,Chaman Maharaj,Average,SCH0226,,False,True,True,False,False,0.42857142857142855
INSP02965,21.07.2025,sch0460,1,Functional,Haan,Kharab,False,Jagdish Bakshi,Toilets locked,SCH0460,,True,True,True,False,False,0.2857142857142857
INSP02947,27-Aug-2025,SCH0146,Kharab,Working,True,True,N,Charles Balasubramanian,,SCH0146,,False,True,True,True,False,0.2857142857142857
INSP01847,10/07/2025,S0469,Haan,True,Y,Broken,Available,Quincy Pau,,SCH0469,,True,True,True,False,,0.14285714285714285
INSP01593,2025/10/05,sch0436,Working,True,Not Available,1,False,Janaki Jhaveri,Toilets locked,SCH0436,2025-10-05,True,True,,True,False,0.14285714285714285
INSP02047,19.04.2025,SCH0114,True,,True,,True,Aryan Sachdeva,Good condition,SCH0114,,True,,True,,True,0.0
INSP00451,2025-07-15,0490,True,True,N,Nahi hai,na,Qushi Tella,Average,SCH0490,,True,True,False,,,0.14285714285714285
INSP02654,07/04/2025,SCH0489,True,True,Y,Nahi hai,Haan,Hardik Bhatia,Good condition,SCH0489,,True,True,True,,True,0.0
INSP00817,2025-06-07,SCH0301,na,Yes,Haan,True,True,Ayushman Viswanathan,No remarks,SCH0301,,,True,True,True,True,0.0
INSP01068,13/08/2025,sch0086,True,1,True,,Available,Balveer Jhaveri,,SCH0086,,True,True,True,,,0.0
INSP02139,04/03/2026,sch0067,Available,True,,False,True,Widisha Badal,Good condition,SCH0067,,,True,,False,True,0.14285714285714285
INSP00275,2026/02/06,SCH0351,False,True,Functional,True,Yes,Advik Baria,,SCH0351,2026-02-06,False,True,True,True,True,0.14285714285714285
INSP02367,23-May-2025,S0095,Functional,Y,0,True,Hai,Alka Comar,Needs repair,SCH0095,,True,True,False,True,True,0.14285714285714285
INSP00866,05-Jan-2026,0103,0,haan,True,True,True,Zehaan Nigam,Needs repair,SCH0103,,False,True,True,True,True,0.14285714285714285
INSP00102,2025/12/08,S0332,True,True,Working,Available,True,Jalsa Kumer,Needs repair,SCH0332,2025-12-08,True,True,True,,True,0.0
INSP01502,01.12.2025,sch_0258,Haan,Yes,True,False,True,Arunima Ramakrishnan,Good condition,SCH0258,,True,True,True,False,True,0.14285714285714285
INSP02938,11-Mar-2026,SCH0014,True,Y,H,False,False,Nidra Barad,Toilets locked,SCH0014,,True,True,,False,False,0.2857142857142857
INSP00172,01/04/2025,SCH0334,Nahi,True,True,na,False,Ria Palla,,SCH0334,,False,True,True,,False,0.2857142857142857
INSP00108,07/07/2025,SCH0568,Y,True,,Haan,No,Januja Patla,Good condition,SCH0568,,True,True,,True,False,0.14285714285714285
INSP02217,01-May-2025,SCH0552,Haan,Yes,True,,False,Girik Prashad,Toilets locked,SCH0552,,True,True,True,,False,0.14285714285714285
INSP01522,11-11-2025,SCH-0384,True,haan,Haan,True,False,Amol Khalsa,,SCH0384,,True,True,True,True,False,0.14285714285714285
INSP00197,2026-01-14,SCH0416,H,False,,Functional,True,Rajata Sarraf,Average,SCH0416,,,False,,True,True,0.14285714285714285
INSP01827,2025-09-08,sch0231,No,True,True,N,Yes,Omaja Bhatnagar,Average,SCH0231,,False,True,True,False,True,0.2857142857142857
INSP02322,24/03/2026,sch_0304,True,Yes,haan,na,na,Nathan Pathak,Needs repair,SCH0304,,True,True,True,,,0.0
INSP02114,2025-10-24,SCH-0388,Nahi,haan,Hai,N,na,,,SCH0388,,False,True,True,False,,0.2857142857142857
INSP01968,05/12/2025,SCH0096,haan,Hai,False,Haan,True,Upma Kulkarni,Needs repair,SCH0096,,True,True,False,True,True,0.14285714285714285
INSP02416,2025-09-03,sch0285,H,True,False,True,Nahi,Varsha Manda,Toilets locked,SCH0285,,,True,False,True,False,0.2857142857142857
INSP02121,27-Jul-2025,SCH0414,Haan,False,True,haan,Nahi hai,Ayush Deo,No remarks,SCH0414,,True,False,True,True,,0.14285714285714285
INSP02374,17.05.2025,sch_0485,False,True,Nahi hai,True,True,Anirudh Korpal,Average,SCH0485,,False,True,,True,True,0.14285714285714285
INSP02464,29/08/2025,S0273,False,True,True,True,True,Baghyawati Sen,Needs repair,SCH0273,,False,True,True,True,True,0.14285714285714285
INSP02708,26-May-2025,sch0014,False,H,False,N,,Ishanvi Viswanathan,Toilets locked,SCH0014,,False,,False,False,,0.42857142857142855
INSP01963,20/03/2026,SCH0429,True,1,False,True,False,Eshana Singh,No remarks,SCH0429,,True,True,False,True,False,0.2857142857142857
INSP00296,2026-01-05,sch0300,Haan,H,False,,Working,Jason Randhawa,,SCH0300,,True,,False,,True,0.14285714285714285
INSP00713,04/01/2026,SCH0059,,False,False,Haan,Y,Viraj Mitra,Needs repair,SCH0059,,,False,False,True,True,0.2857142857142857
INSP00073,2025/11/06,SCH0560,Nahi,Available,Y,,True,Ishanvi Mander,Average,SCH0560,2025-11-06,False,,True,,True,0.14285714285714285
INSP01525,13/05/2025,SCH0353,True,Nahi,Y,na,True,Timothy Borra,Average,SCH0353,,True,False,True,,True,0.14285714285714285
INSP02393,2026-02-06,SCH0328,False,True,Yes,False,H,Orinder Subramanian,Toilets locked,SCH0328,,False,True,True,False,,0.2857142857142857
INSP02980,21/12/2025,SCH-0481,False,False,True,Y,True,Prisha Kaur,Good condition,SCH0481,,False,False,True,True,True,0.2857142857142857
INSP01242,31.12.2025,SCH-0386,False,True,True,True,0,Abha Bal,Average,SCH0386,,False,True,True,True,False,0.2857142857142857
INSP00482,02-12-2026,SCH0092,True,H,True,Kharab,True,Tejas Maharaj,Good condition,SCH0092,,True,,True,False,True,0.14285714285714285
INSP02338,21.05.2025,SCH0542,True,Functional,True,Yes,True,Mason Bhavsar,Needs repair,SCH0542,,True,True,True,True,True,0.0
INSP01531,04-12-2025,SCH0509,na,True,,False,True,Saksham Bera,No remarks,SCH0509,,,True,,False,True,0.14285714285714285
INSP02686,2025-04-20,SCH0243,False,True,Haan,True,Nahi,Vedant Som,Needs repair,SCH0243,,False,True,True,True,False,0.2857142857142857
INSP01873,08.03.2026,sch0165,haan,True,Available,True,Y,,Good condition,SCH0165,,True,True,,True,True,0.0
INSP01515,11.07.2025,SCH0029,False,True,True,False,True,Omkaar Krishnan,Average,SCH0029,,False,True,True,False,True,0.2857142857142857
INSP00332,20-Aug-2025,SCH-0450,1,True,True,True,haan,Fiyaz Chanda,Average,SCH0450,,True,True,True,True,True,0.0
INSP01763,07-02-2025,0420,True,True,No,False,True,,Good condition,SCH0420,,True,True,False,False,True,0.2857142857142857
INSP01491,12.11.2025,SCH0230,,False,True,False,True,Harsh Sagar,No remarks,SCH0230,,,False,True,False,True,0.2857142857142857
INSP01172,2025/11/19,SCH0151,True,Y,Available,False,True,Samaksh Sidhu,Good condition,SCH0151,2025-11-19,True,True,,False,True,0.14285714285714285
INSP02580,2025/07/01,sch0546,True,,True,Y,1,Ayushman Sahota,No remarks,SCH0546,2025-07-01,True,,True,True,True,0.0
INSP02038,2025-04-08,SCH0428,False,True,True,,False,Zaitra Rege,Needs repair,SCH0428,,False,True,True,,False,0.2857142857142857
INSP02673,2025/06/14,sch_0214,True,True,True,0,Y,Laksh Babu,Good condition,SCH0214,2025-06-14,True,True,True,False,True,0.14285714285714285
INSP02185,05-29-2025,SCH0186,Nahi,False,N,Under Repair,True,Timothy Ganguly,,SCH0186,,False,False,False,,True,0.42857142857142855
